finish_task_switch <-- schedule
sock_alloc_send_pskb <-- sock_alloc_send_skb
__alloc_skb <-- sock_alloc_send_pskb
kmem_cache_alloc <-- __alloc_skb
__might_sleep <-- kmem_cache_alloc
__slab_alloc <-- kmem_cache_alloc
check_slab <-- __slab_alloc
slab_pad_check <-- check_slab
page_address <-- slab_pad_check
on_freelist <-- __slab_alloc
page_address <-- __slab_alloc
check_object <-- __slab_alloc
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
page_address <-- check_object
set_track <-- __slab_alloc
trace <-- __slab_alloc
init_object <-- __slab_alloc
memset <-- init_object
memset <-- init_object
__kmalloc_track_caller <-- __alloc_skb
get_slab <-- __kmalloc_track_caller
__might_sleep <-- __kmalloc_track_caller
__slab_alloc <-- __kmalloc_track_caller
check_slab <-- __slab_alloc
slab_pad_check <-- check_slab
page_address <-- slab_pad_check
on_freelist <-- __slab_alloc
page_address <-- __slab_alloc
check_object <-- __slab_alloc
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
page_address <-- check_object
set_track <-- __slab_alloc
trace <-- __slab_alloc
init_object <-- __slab_alloc
memset <-- init_object
memset <-- init_object
skb_put <-- ip_append_data
ip_generic_getfrag <-- ip_append_data
memcpy_fromiovecend <-- ip_generic_getfrag
_copy_from_user <-- memcpy_fromiovecend
might_fault <-- _copy_from_user
__might_sleep <-- might_fault
udp_push_pending_frames <-- udp_sendmsg
ip_push_pending_frames <-- udp_push_pending_frames
ip_local_out <-- ip_push_pending_frames
__ip_local_out <-- ip_local_out
ip_output <-- ip_local_out
ip_finish_output <-- ip_output
memcpy <-- ip_finish_output
skb_push <-- ip_finish_output
dev_queue_xmit <-- ip_finish_output
local_bh_disable <-- dev_queue_xmit
__local_bh_disable <-- local_bh_disable
dev_hard_start_xmit <-- dev_queue_xmit
ktime_get_real <-- dev_hard_start_xmit
getnstimeofday <-- ktime_get_real
read_hpet <-- getnstimeofday
__rcu_read_lock <-- dev_hard_start_xmit
__rcu_read_unlock <-- dev_hard_start_xmit
sock_wfree <-- dev_hard_start_xmit
sock_def_write_space <-- sock_wfree
__rcu_read_lock <-- sock_def_write_space
__rcu_read_unlock <-- sock_def_write_space
loopback_xmit <-- dev_hard_start_xmit
eth_type_trans <-- loopback_xmit
netif_rx <-- loopback_xmit
__rcu_read_lock <-- netif_rx
get_rps_cpu <-- netif_rx
enqueue_to_backlog <-- netif_rx
_raw_spin_lock <-- enqueue_to_backlog
_raw_spin_unlock <-- enqueue_to_backlog
__rcu_read_unlock <-- netif_rx
local_bh_enable <-- dev_queue_xmit
do_softirq <-- local_bh_enable
__do_softirq <-- do_softirq
__local_bh_disable <-- __do_softirq
net_rx_action <-- __do_softirq
process_backlog <-- net_rx_action
_raw_spin_lock <-- process_backlog
_raw_spin_unlock <-- process_backlog
__netif_receive_skb <-- process_backlog
__rcu_read_lock <-- __netif_receive_skb
ip_rcv <-- __netif_receive_skb
ip_rcv_finish <-- ip_rcv
ip_local_deliver <-- ip_rcv_finish
ip_local_deliver_finish <-- ip_local_deliver
__rcu_read_lock <-- ip_local_deliver_finish
raw_local_deliver <-- ip_local_deliver_finish
udp_rcv <-- ip_local_deliver_finish
__udp4_lib_rcv <-- udp_rcv
skb_dst <-- __udp4_lib_rcv
skb_dst <-- __udp4_lib_rcv
__udp4_lib_lookup <-- __udp4_lib_rcv
__rcu_read_lock <-- __udp4_lib_lookup
__rcu_read_unlock <-- __udp4_lib_lookup
udp_queue_rcv_skb <-- __udp4_lib_rcv
_raw_spin_lock <-- udp_queue_rcv_skb
__udp_queue_rcv_skb <-- udp_queue_rcv_skb
ip_queue_rcv_skb <-- __udp_queue_rcv_skb
dst_release <-- ip_queue_rcv_skb
sock_queue_rcv_skb <-- ip_queue_rcv_skb
sk_filter <-- sock_queue_rcv_skb
security_sock_rcv_skb <-- sk_filter
cap_socket_sock_rcv_skb <-- security_sock_rcv_skb
local_bh_disable <-- sk_filter
__local_bh_disable <-- local_bh_disable
local_bh_enable <-- sk_filter
_raw_spin_lock_irqsave <-- sock_queue_rcv_skb
_raw_spin_unlock_irqrestore <-- sock_queue_rcv_skb
sock_def_readable <-- sock_queue_rcv_skb
__rcu_read_lock <-- sock_def_readable
__wake_up_sync_key <-- sock_def_readable
_raw_spin_lock_irqsave <-- __wake_up_sync_key
__wake_up_common <-- __wake_up_sync_key
receiver_wake_function <-- __wake_up_common
autoremove_wake_function <-- receiver_wake_function
default_wake_function <-- autoremove_wake_function
try_to_wake_up <-- default_wake_function
task_rq_lock <-- try_to_wake_up
_raw_spin_lock <-- task_rq_lock
select_task_rq_dl <-- try_to_wake_up
_raw_spin_unlock <-- try_to_wake_up
_raw_spin_lock <-- try_to_wake_up
activate_task <-- try_to_wake_up
enqueue_task <-- activate_task
enqueue_task_dl <-- enqueue_task
__enqueue_task_dl <-- enqueue_task_dl
cbs_enqueue <-- __enqueue_task_dl
kmem_cache_alloc_notrace <-- cbs_enqueue
__slab_alloc <-- kmem_cache_alloc_notrace
check_slab <-- __slab_alloc
slab_pad_check <-- check_slab
page_address <-- slab_pad_check
on_freelist <-- __slab_alloc
page_address <-- __slab_alloc
check_object <-- __slab_alloc
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
page_address <-- check_object
set_track <-- __slab_alloc
trace <-- __slab_alloc
init_object <-- __slab_alloc
memset <-- init_object
memset <-- init_object
on_dl_rq <-- __enqueue_task_dl
check_preempt_curr_dl <-- try_to_wake_up
cbs_queue_head <-- check_preempt_curr_dl
_raw_spin_unlock_irqrestore <-- try_to_wake_up
_raw_spin_unlock_irqrestore <-- __wake_up_sync_key
__rcu_read_unlock <-- sock_def_readable
_raw_spin_unlock <-- udp_queue_rcv_skb
__rcu_read_unlock <-- ip_local_deliver_finish
__rcu_read_unlock <-- __netif_receive_skb
net_rps_action_and_irq_enable <-- net_rx_action
dma_issue_pending_all <-- net_rx_action
__rcu_read_lock <-- dma_issue_pending_all
__rcu_read_unlock <-- dma_issue_pending_all
rcu_bh_qs <-- __do_softirq
_local_bh_enable <-- __do_softirq
ip_cork_release <-- ip_push_pending_frames
kfree <-- ip_cork_release
dst_release <-- ip_cork_release
release_sock <-- udp_sendmsg
_raw_spin_lock_bh <-- release_sock
local_bh_disable <-- _raw_spin_lock_bh
__local_bh_disable <-- local_bh_disable
_raw_spin_unlock_bh <-- release_sock
local_bh_enable_ip <-- _raw_spin_unlock_bh
fput <-- sys_sendto
sys_socketcall <-- sysenter_do_call
copy_from_user <-- sys_socketcall
_copy_from_user <-- copy_from_user
might_fault <-- _copy_from_user
__might_sleep <-- might_fault
audit_socketcall <-- sys_socketcall
sys_recv <-- sys_socketcall
sys_recvfrom <-- sys_recv
sockfd_lookup_light <-- sys_recvfrom
fget_light <-- sockfd_lookup_light
__rcu_read_lock <-- fget_light
rcu_read_unlock <-- fget_light
__rcu_read_unlock <-- rcu_read_unlock
sock_recvmsg <-- sys_recvfrom
security_socket_recvmsg <-- sock_recvmsg
apparmor_socket_recvmsg <-- security_socket_recvmsg
aa_revalidate_sk <-- apparmor_socket_recvmsg
sock_update_classid <-- sock_recvmsg
__rcu_read_lock <-- sock_update_classid
__rcu_read_unlock <-- sock_update_classid
inet_recvmsg <-- sock_recvmsg
__rcu_read_lock <-- inet_recvmsg
__rcu_read_unlock <-- inet_recvmsg
udp_recvmsg <-- inet_recvmsg
__skb_recv_datagram <-- udp_recvmsg
_raw_spin_lock_irqsave <-- __skb_recv_datagram
_raw_spin_unlock_irqrestore <-- __skb_recv_datagram
prepare_to_wait_exclusive <-- __skb_recv_datagram
_raw_spin_lock_irqsave <-- prepare_to_wait_exclusive
_raw_spin_unlock_irqrestore <-- prepare_to_wait_exclusive
schedule_timeout <-- __skb_recv_datagram
schedule <-- schedule_timeout
rcu_note_context_switch <-- schedule
_raw_spin_lock_irq <-- schedule
deactivate_task <-- schedule
dequeue_task <-- deactivate_task
dequeue_task_dl <-- dequeue_task
update_curr_dl <-- dequeue_task_dl
effective_cbs <-- update_curr_dl
on_dl_rq <-- update_curr_dl
cpuacct_charge <-- update_curr_dl
__rcu_read_lock <-- cpuacct_charge
__rcu_read_unlock <-- cpuacct_charge
dl_runtime_exceeded <-- update_curr_dl
dl_time_before <-- dl_runtime_exceeded
__dequeue_task_dl <-- dequeue_task_dl
cbs_dequeue <-- __dequeue_task_dl
kfree <-- cbs_dequeue
_raw_spin_lock_irqsave <-- debug_check_no_obj_freed
_raw_spin_unlock_irqrestore <-- debug_check_no_obj_freed
__slab_free <-- kfree
check_slab <-- __slab_free
slab_pad_check <-- check_slab
page_address <-- slab_pad_check
page_address <-- __slab_free
on_freelist <-- __slab_free
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
page_address <-- on_freelist
check_object <-- __slab_free
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
page_address <-- check_object
set_track <-- __slab_free
trace <-- __slab_free
init_object <-- __slab_free
memset <-- init_object
memset <-- init_object
cbs_queue_empty <-- __dequeue_task_dl
put_prev_task_dl <-- schedule
update_curr_dl <-- put_prev_task_dl
effective_cbs <-- update_curr_dl
on_dl_rq <-- update_curr_dl
cpuacct_charge <-- update_curr_dl
__rcu_read_lock <-- cpuacct_charge
__rcu_read_unlock <-- cpuacct_charge
dl_runtime_exceeded <-- update_curr_dl
dl_time_before <-- dl_runtime_exceeded
zap_effective_cbs <-- put_prev_task_dl
pick_next_task_dl <-- schedule
pick_next_dl_entity <-- pick_next_task_dl
cbs_queue_head <-- pick_next_task_dl
set_effective_cbs <-- pick_next_task_dl
native_load_sp0 <-- __switch_to
native_load_tls <-- __switch_to
